Time (s),Temperature (K),Rate (s-1),Extent
4.743474347434743663e+02,5.038210821082108168e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.745274527452745019e+02,5.039010901090109087e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.747074707470746944e+02,5.039810981098110005e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.748874887488748868e+02,5.040611061106110355e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.750675067506750793e+02,5.041411141114111842e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.752475247524752149e+02,5.042211221122112192e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.754275427542754073e+02,5.043011301130113111e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.756075607560755998e+02,5.043811381138114029e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.757875787578757922e+02,5.044611461146114380e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.759675967596759847e+02,5.045411541154115866e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.761476147614761203e+02,5.046211621162116217e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.763276327632763127e+02,5.047011701170117135e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.765076507650765052e+02,5.047811781178118054e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.766876687668766976e+02,5.048611861186118404e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.768676867686768901e+02,5.049411941194119890e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.770477047704770257e+02,5.050212021202120241e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.772277227722772182e+02,5.051012101210121159e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.774077407740774106e+02,5.051812181218122078e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.775877587758776031e+02,5.052612261226122428e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.777677767776777387e+02,5.053412341234123915e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.779477947794779311e+02,5.054212421242124265e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.781278127812781236e+02,5.055012501250125183e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.783078307830783160e+02,5.055812581258126102e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.784878487848785085e+02,5.056612661266126452e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.786678667866786441e+02,5.057412741274127939e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.788478847884788365e+02,5.058212821282128289e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.790279027902790290e+02,5.059012901290129207e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.792079207920792214e+02,5.059812981298130126e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.793879387938793570e+02,5.060613061306130476e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.795679567956795495e+02,5.061413141314131394e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.797479747974797419e+02,5.062213221322132313e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.799279927992799344e+02,5.063013301330133231e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.801080108010801268e+02,5.063813381338134150e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.802880288028802624e+02,5.064613461346134500e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.804680468046804549e+02,5.065413541354135418e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.806480648064806473e+02,5.066213621362136337e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.808280828082808398e+02,5.067013701370137255e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.810081008100810323e+02,5.067813781378138174e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.811881188118811679e+02,5.068613861386138524e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.813681368136813603e+02,5.069413941394139442e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.815481548154815528e+02,5.070214021402140361e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.817281728172817452e+02,5.071014101410140711e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.819081908190818808e+02,5.071814181418142198e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.820882088208820733e+02,5.072614261426142548e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.822682268226822657e+02,5.073414341434143466e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.824482448244824582e+02,5.074214421442144385e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.826282628262826506e+02,5.075014501450144735e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.828082808280827862e+02,5.075814581458146222e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.829882988298829787e+02,5.076614661466146572e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.831683168316831711e+02,5.077414741474147490e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.833483348334833636e+02,5.078214821482148409e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.835283528352834992e+02,5.079014901490148759e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.837083708370836916e+02,5.079814981498150246e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.838883888388838841e+02,5.080615061506150596e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.840684068406840765e+02,5.081415141514151514e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.842484248424842690e+02,5.082215221522152433e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.844284428442844046e+02,5.083015301530152783e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.846084608460845971e+02,5.083815381538154270e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.847884788478847895e+02,5.084615461546154620e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.849684968496849820e+02,5.085415541554155539e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.851485148514851176e+02,5.086215621562156457e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.853285328532853100e+02,5.087015701570156807e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.855085508550855025e+02,5.087815781578158294e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.856885688568856949e+02,5.088615861586158644e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.858685868586858874e+02,5.089415941594159563e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.860486048604860230e+02,5.090216021602160481e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.862286228622862154e+02,5.091016101610160831e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.864086408640864079e+02,5.091816181618162318e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.865886588658866003e+02,5.092616261626162668e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.867686768676867359e+02,5.093416341634163587e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.869486948694869284e+02,5.094216421642164505e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.871287128712871208e+02,5.095016501650164855e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.873087308730873133e+02,5.095816581658166342e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.874887488748875057e+02,5.096616661666166692e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.876687668766876413e+02,5.097416741674167611e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.878487848784878338e+02,5.098216821682168529e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.880288028802880262e+02,5.099016901690168879e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.882088208820882187e+02,5.099816981698169798e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.883888388838884111e+02,5.100617061706170716e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.885688568856885468e+02,5.101417141714171635e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.887488748874887392e+02,5.102217221722172553e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.889288928892889317e+02,5.103017301730172903e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.891089108910891241e+02,5.103817381738173822e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.892889288928892597e+02,5.104617461746174740e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.894689468946894522e+02,5.105417541754175659e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.896489648964896446e+02,5.106217621762176577e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.898289828982898371e+02,5.107017701770176927e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.900090009000900295e+02,5.107817781778177846e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.901890189018901651e+02,5.108617861786178764e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.903690369036903576e+02,5.109417941794179114e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.905490549054905500e+02,5.110218021802180601e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.907290729072907425e+02,5.111018101810180951e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.909090909090908781e+02,5.111818181818181870e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.910891089108910705e+02,5.112618261826182788e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.912691269126912630e+02,5.113418341834183138e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.914491449144914554e+02,5.114218421842184625e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.916291629162916479e+02,5.115018501850184975e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.918091809180917835e+02,5.115818581858185894e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.919891989198919759e+02,5.116618661866186812e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.921692169216921684e+02,5.117418741874187162e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.923492349234923608e+02,5.118218821882188649e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.925292529252925533e+02,5.119018901890188999e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.927092709270926889e+02,5.119818981898189918e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.928892889288928814e+02,5.120619061906190836e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.930693069306930738e+02,5.121419141914191187e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.932493249324932663e+02,5.122219221922192673e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.934293429342934019e+02,5.123019301930193024e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.936093609360935943e+02,5.123819381938194510e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.937893789378937868e+02,5.124619461946194861e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.939693969396939792e+02,5.125419541954195211e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.941494149414941717e+02,5.126219621962196697e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.943294329432943073e+02,5.127019701970197048e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.945094509450944997e+02,5.127819781978198534e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.946894689468946922e+02,5.128619861986198885e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.948694869486948846e+02,5.129419941994199235e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.950495049504950202e+02,5.130220022002200722e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.952295229522952127e+02,5.131020102010201072e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.954095409540954051e+02,5.131820182018202559e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.955895589558955976e+02,5.132620262026202909e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.957695769576957900e+02,5.133420342034203259e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.959495949594959257e+02,5.134220422042204746e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.961296129612961181e+02,5.135020502050205096e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.963096309630963106e+02,5.135820582058206583e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.964896489648965030e+02,5.136620662066206933e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.966696669666966386e+02,5.137420742074207283e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.968496849684968311e+02,5.138220822082207633e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.970297029702970235e+02,5.139020902090209120e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.972097209720972160e+02,5.139820982098210607e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.973897389738974084e+02,5.140621062106210957e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.975697569756975440e+02,5.141421142114211307e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.977497749774977365e+02,5.142221222122211657e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.979297929792979289e+02,5.143021302130213144e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.981098109810981214e+02,5.143821382138214631e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.982898289828982570e+02,5.144621462146214981e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.984698469846984494e+02,5.145421542154215331e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.986498649864986419e+02,5.146221622162215681e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.988298829882988343e+02,5.147021702170217168e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.990099009900990268e+02,5.147821782178217518e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.991899189918991624e+02,5.148621862186219005e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.993699369936993548e+02,5.149421942194219355e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.995499549954995473e+02,5.150222022202219705e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.997299729972997397e+02,5.151022102210221192e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.999099909990999322e+02,5.151822182218221542e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.000900090009000678e+02,5.152622262226223029e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.002700270027002603e+02,5.153422342234223379e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.004500450045004527e+02,5.154222422242223729e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.006300630063006452e+02,5.155022502250225216e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.008100810081007808e+02,5.155822582258225566e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.009900990099009732e+02,5.156622662266227053e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.011701170117011657e+02,5.157422742274227403e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.013501350135013581e+02,5.158222822282227753e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.015301530153015506e+02,5.159022902290229240e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.017101710171016862e+02,5.159822982298229590e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.018901890189018786e+02,5.160623062306231077e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.020702070207020711e+02,5.161423142314231427e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.022502250225022635e+02,5.162223222322231777e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.024302430243023991e+02,5.163023302330233264e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.026102610261025916e+02,5.163823382338233614e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.027902790279027840e+02,5.164623462346235101e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.029702970297029765e+02,5.165423542354235451e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.031503150315031689e+02,5.166223622362235801e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.033303330333033045e+02,5.167023702370237288e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.035103510351034970e+02,5.167823782378237638e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.036903690369036894e+02,5.168623862386239125e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.038703870387038819e+02,5.169423942394239475e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.040504050405040743e+02,5.170224022402239825e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.042304230423042100e+02,5.171024102410241312e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.044104410441044024e+02,5.171824182418241662e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.045904590459045949e+02,5.172624262426243149e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.047704770477047873e+02,5.173424342434243499e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.049504950495049229e+02,5.174224422442243849e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.051305130513051154e+02,5.175024502450245336e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.053105310531053078e+02,5.175824582458245686e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.054905490549055003e+02,5.176624662466247173e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.056705670567056927e+02,5.177424742474247523e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.058505850585058283e+02,5.178224822482247873e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.060306030603060208e+02,5.179024902490249360e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.062106210621062132e+02,5.179824982498249710e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.063906390639064057e+02,5.180625062506251197e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.065706570657065413e+02,5.181425142514251547e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.067506750675067337e+02,5.182225222522251897e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.069306930693069262e+02,5.183025302530253384e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.071107110711071186e+02,5.183825382538253734e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.072907290729073111e+02,5.184625462546255221e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.074707470747074467e+02,5.185425542554255571e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.076507650765076392e+02,5.186225622562255921e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.078307830783078316e+02,5.187025702570257408e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.080108010801080241e+02,5.187825782578257758e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.081908190819081597e+02,5.188625862586259245e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.083708370837083521e+02,5.189425942594259595e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.085508550855085446e+02,5.190226022602259945e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.087308730873087370e+02,5.191026102610261432e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.089108910891089295e+02,5.191826182618261782e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.090909090909090651e+02,5.192626262626263269e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.092709270927092575e+02,5.193426342634263619e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.094509450945094500e+02,5.194226422642263969e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.096309630963096424e+02,5.195026502650265456e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.098109810981097780e+02,5.195826582658265806e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.099909990999099705e+02,5.196626662666267293e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.101710171017101629e+02,5.197426742674267643e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.103510351035103554e+02,5.198226822682267994e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.105310531053105478e+02,5.199026902690269480e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.107110711071106834e+02,5.199826982698269831e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.108910891089108759e+02,5.200627062706271317e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.110711071107110683e+02,5.201427142714271668e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.112511251125112608e+02,5.202227222722272018e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.114311431143114532e+02,5.203027302730273504e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.116111611161115889e+02,5.203827382738273855e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.117911791179117813e+02,5.204627462746275341e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.119711971197119738e+02,5.205427542754275692e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.121512151215121094e+02,5.206227622762276042e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.123312331233123587e+02,5.207027702770277529e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.125112511251124943e+02,5.207827782778277879e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.126912691269126299e+02,5.208627862786279366e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.128712871287128792e+02,5.209427942794279716e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.130513051305130148e+02,5.210228022802280066e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.132313231323132641e+02,5.211028102810281553e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.134113411341133997e+02,5.211828182818281903e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.135913591359135353e+02,5.212628262826283390e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.137713771377137846e+02,5.213428342834283740e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.139513951395139202e+02,5.214228422842284090e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.141314131413141695e+02,5.215028502850284440e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.143114311431143051e+02,5.215828582858285927e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.144914491449144407e+02,5.216628662866287414e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.146714671467146900e+02,5.217428742874287764e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.148514851485148256e+02,5.218228822882288114e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.150315031503150749e+02,5.219028902890288464e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.152115211521152105e+02,5.219828982898289951e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.153915391539153461e+02,5.220629062906291438e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.155715571557155954e+02,5.221429142914291788e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.157515751575157310e+02,5.222229222922292138e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.159315931593159803e+02,5.223029302930292488e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.161116111611161159e+02,5.223829382938293975e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.162916291629162515e+02,5.224629462946294325e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.164716471647165008e+02,5.225429542954295812e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.166516651665166364e+02,5.226229622962296162e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.168316831683167720e+02,5.227029702970296512e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.170117011701170213e+02,5.227829782978297999e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.171917191719171569e+02,5.228629862986298349e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.173717371737174062e+02,5.229429942994299836e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.175517551755175418e+02,5.230230023002300186e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.177317731773176774e+02,5.231030103010300536e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.179117911791179267e+02,5.231830183018302023e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.180918091809180623e+02,5.232630263026302373e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.182718271827183116e+02,5.233430343034303860e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.184518451845184472e+02,5.234230423042304210e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.186318631863185828e+02,5.235030503050304560e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.188118811881188321e+02,5.235830583058306047e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.189918991899189677e+02,5.236630663066306397e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.191719171917192170e+02,5.237430743074307884e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.193519351935193527e+02,5.238230823082308234e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.195319531953194883e+02,5.239030903090308584e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.197119711971197376e+02,5.239830983098310071e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.198919891989198732e+02,5.240631063106310421e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.200720072007201225e+02,5.241431143114311908e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.202520252025202581e+02,5.242231223122312258e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.204320432043203937e+02,5.243031303130312608e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.206120612061206430e+02,5.243831383138314095e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.207920792079207786e+02,5.244631463146314445e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.209720972097209142e+02,5.245431543154315932e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.211521152115211635e+02,5.246231623162316282e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.213321332133212991e+02,5.247031703170316632e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.215121512151215484e+02,5.247831783178318119e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.216921692169216840e+02,5.248631863186318469e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.218721872187218196e+02,5.249431943194319956e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.220522052205220689e+02,5.250232023202320306e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.222322232223222045e+02,5.251032103210320656e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.224122412241224538e+02,5.251832183218322143e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.225922592259225894e+02,5.252632263226322493e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.227722772277227250e+02,5.253432343234323980e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.229522952295229743e+02,5.254232423242324330e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.231323132313231099e+02,5.255032503250324680e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.233123312331233592e+02,5.255832583258326167e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.234923492349234948e+02,5.256632663266326517e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.236723672367236304e+02,5.257432743274328004e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.238523852385238797e+02,5.258232823282328354e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.240324032403240153e+02,5.259032903290328704e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.242124212421242646e+02,5.259832983298330191e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.243924392439244002e+02,5.260633063306330541e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.245724572457245358e+02,5.261433143314332028e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.247524752475247851e+02,5.262233223322332378e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.249324932493249207e+02,5.263033303330332728e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.251125112511250563e+02,5.263833383338334215e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.252925292529253056e+02,5.264633463346334565e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.254725472547254412e+02,5.265433543354336052e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.256525652565256905e+02,5.266233623362336402e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.258325832583258261e+02,5.267033703370336752e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.260126012601259617e+02,5.267833783378338239e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.261926192619262110e+02,5.268633863386338589e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.263726372637263466e+02,5.269433943394340076e+02,0.000000000000000000e+00,1.000000000000000000e+00
5.265526552655265959e+02,5.270234023402340426e+02,0.000000000000000000e+00,1.000000000000000000e+00
