Time (s),Temperature (K),Rate (s-1),Extent
6.828082808280828431e+02,4.637020702070207108e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.829882988298829787e+02,4.637470747074707447e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.831683168316831143e+02,4.637920792079207786e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.833483348334833636e+02,4.638370837083708693e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.835283528352834992e+02,4.638820882088208464e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.837083708370837485e+02,4.639270927092709371e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.838883888388838841e+02,4.639720972097209710e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.840684068406840197e+02,4.640171017101710049e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.842484248424842690e+02,4.640621062106210957e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.844284428442844046e+02,4.641071107110710727e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.846084608460846539e+02,4.641521152115211635e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.847884788478847895e+02,4.641971197119711974e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.849684968496849251e+02,4.642421242124212313e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.851485148514851744e+02,4.642871287128713220e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.853285328532853100e+02,4.643321332133212991e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.855085508550855593e+02,4.643771377137713898e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.856885688568856949e+02,4.644221422142214237e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.858685868586858305e+02,4.644671467146714576e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.860486048604860798e+02,4.645121512151215484e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.862286228622862154e+02,4.645571557155715254e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.864086408640863510e+02,4.646021602160216162e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.865886588658866003e+02,4.646471647164716501e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.867686768676867359e+02,4.646921692169216840e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.869486948694869852e+02,4.647371737173717747e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.871287128712871208e+02,4.647821782178217518e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.873087308730872564e+02,4.648271827182718425e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.874887488748875057e+02,4.648721872187218764e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.876687668766876413e+02,4.649171917191719103e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.878487848784878906e+02,4.649621962196220011e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.880288028802880262e+02,4.650072007200719781e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.882088208820881619e+02,4.650522052205220689e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.883888388838884111e+02,4.650972097209721028e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.885688568856885468e+02,4.651422142214221367e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.887488748874887960e+02,4.651872187218722274e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.889288928892889317e+02,4.652322232223222045e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.891089108910890673e+02,4.652772277227722952e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.892889288928893166e+02,4.653222322232223291e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.894689468946894522e+02,4.653672367236723630e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.896489648964895878e+02,4.654122412241223969e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.898289828982898371e+02,4.654572457245724308e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.900090009000899727e+02,4.655022502250225216e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.901890189018902220e+02,4.655472547254725555e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.903690369036903576e+02,4.655922592259225894e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.905490549054904932e+02,4.656372637263726233e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.907290729072907425e+02,4.656822682268226572e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.909090909090908781e+02,4.657272727272727479e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.910891089108911274e+02,4.657722772277227818e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.912691269126912630e+02,4.658172817281728157e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.914491449144913986e+02,4.658622862286228496e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.916291629162916479e+02,4.659072907290728836e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.918091809180917835e+02,4.659522952295229743e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.919891989198920328e+02,4.659972997299730082e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.921692169216921684e+02,4.660423042304230421e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.923492349234923040e+02,4.660873087308730760e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.925292529252925533e+02,4.661323132313231099e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.927092709270926889e+02,4.661773177317732006e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.928892889288929382e+02,4.662223222322232346e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.930693069306930738e+02,4.662673267326732685e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.932493249324932094e+02,4.663123312331233024e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.934293429342934587e+02,4.663573357335733363e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.936093609360935943e+02,4.664023402340234270e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.937893789378937299e+02,4.664473447344734041e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.939693969396939792e+02,4.664923492349234948e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.941494149414941148e+02,4.665373537353735287e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.943294329432943641e+02,4.665823582358235626e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.945094509450944997e+02,4.666273627362736534e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.946894689468946353e+02,4.666723672367236304e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.948694869486948846e+02,4.667173717371737212e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.950495049504950202e+02,4.667623762376237551e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.952295229522952695e+02,4.668073807380737890e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.954095409540954051e+02,4.668523852385238797e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.955895589558955407e+02,4.668973897389738568e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.957695769576957900e+02,4.669423942394239475e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.959495949594959257e+02,4.669873987398739814e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.961296129612961749e+02,4.670324032403240153e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.963096309630963106e+02,4.670774077407741061e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.964896489648964462e+02,4.671224122412240831e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.966696669666966955e+02,4.671674167416741739e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.968496849684968311e+02,4.672124212421242078e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.970297029702969667e+02,4.672574257425742417e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.972097209720972160e+02,4.673024302430243324e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.973897389738973516e+02,4.673474347434743095e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.975697569756976009e+02,4.673924392439244002e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.977497749774977365e+02,4.674374437443744341e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.979297929792978721e+02,4.674824482448244680e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.981098109810981214e+02,4.675274527452745588e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.982898289828982570e+02,4.675724572457245358e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.984698469846985063e+02,4.676174617461746266e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.986498649864986419e+02,4.676624662466246605e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.988298829882987775e+02,4.677074707470746944e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.990099009900990268e+02,4.677524752475247851e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.991899189918991624e+02,4.677974797479747622e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.993699369936994117e+02,4.678424842484248529e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.995499549954995473e+02,4.678874887488748868e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.997299729972996829e+02,4.679324932493249207e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.999099909990999322e+02,4.679774977497750115e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.000900090009000678e+02,4.680225022502249885e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.002700270027003171e+02,4.680675067506750793e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.004500450045004527e+02,4.681125112511251132e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.006300630063005883e+02,4.681575157515751471e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.008100810081008376e+02,4.682025202520252378e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.009900990099009732e+02,4.682475247524752149e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.011701170117011088e+02,4.682925292529253056e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.013501350135013581e+02,4.683375337533753395e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.015301530153014937e+02,4.683825382538253734e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.017101710171017430e+02,4.684275427542754642e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.018901890189018786e+02,4.684725472547254412e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.020702070207020142e+02,4.685175517551755320e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.022502250225022635e+02,4.685625562556255659e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.024302430243023991e+02,4.686075607560755998e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.026102610261026484e+02,4.686525652565256905e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.027902790279027840e+02,4.686975697569756676e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.029702970297029196e+02,4.687425742574257583e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.031503150315031689e+02,4.687875787578757922e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.033303330333033045e+02,4.688325832583258261e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.035103510351035538e+02,4.688775877587759169e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.036903690369036894e+02,4.689225922592258939e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.038703870387038251e+02,4.689675967596759847e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.040504050405040743e+02,4.690126012601260186e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.042304230423042100e+02,4.690576057605760525e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.044104410441044593e+02,4.691026102610261432e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.045904590459045949e+02,4.691476147614761203e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.047704770477047305e+02,4.691926192619262110e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.049504950495049798e+02,4.692376237623762449e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.051305130513051154e+02,4.692826282628262788e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.053105310531052510e+02,4.693276327632763127e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.054905490549055003e+02,4.693726372637263466e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.056705670567056359e+02,4.694176417641764374e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.058505850585058852e+02,4.694626462646264713e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.060306030603060208e+02,4.695076507650765052e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.062106210621061564e+02,4.695526552655265391e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.063906390639064057e+02,4.695976597659765730e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.065706570657065413e+02,4.696426642664266637e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.067506750675067906e+02,4.696876687668766976e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.069306930693069262e+02,4.697326732673267315e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.071107110711070618e+02,4.697776777677767654e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.072907290729073111e+02,4.698226822682267994e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.074707470747074467e+02,4.698676867686768901e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.076507650765076960e+02,4.699126912691269240e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.078307830783078316e+02,4.699576957695769579e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.080108010801079672e+02,4.700027002700269918e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.081908190819082165e+02,4.700477047704770257e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.083708370837083521e+02,4.700927092709271164e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.085508550855086014e+02,4.701377137713771504e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.087308730873087370e+02,4.701827182718271843e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.089108910891088726e+02,4.702277227722772182e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.090909090909091219e+02,4.702727272727272521e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.092709270927092575e+02,4.703177317731773428e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.094509450945093931e+02,4.703627362736273199e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.096309630963096424e+02,4.704077407740774106e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.098109810981097780e+02,4.704527452745274445e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.099909990999100273e+02,4.704977497749774784e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.101710171017101629e+02,4.705427542754275692e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.103510351035102985e+02,4.705877587758775462e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.105310531053105478e+02,4.706327632763276370e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.107110711071106834e+02,4.706777677767776709e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.108910891089109327e+02,4.707227722772277048e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.110711071107110683e+02,4.707677767776777955e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.112511251125112040e+02,4.708127812781277726e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.114311431143114532e+02,4.708577857785778633e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.116111611161115889e+02,4.709027902790278972e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.117911791179118381e+02,4.709477947794779311e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.119711971197119738e+02,4.709927992799280219e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.121512151215121094e+02,4.710378037803779989e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.123312331233123587e+02,4.710828082808280897e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.125112511251124943e+02,4.711278127812781236e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.126912691269126299e+02,4.711728172817281575e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.128712871287128792e+02,4.712178217821782482e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.130513051305130148e+02,4.712628262826282253e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.132313231323132641e+02,4.713078307830783160e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.134113411341133997e+02,4.713528352835283499e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.135913591359135353e+02,4.713978397839783838e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.137713771377137846e+02,4.714428442844284746e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.139513951395139202e+02,4.714878487848784516e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.141314131413141695e+02,4.715328532853285424e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.143114311431143051e+02,4.715778577857785763e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.144914491449144407e+02,4.716228622862286102e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.146714671467146900e+02,4.716678667866787009e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.148514851485148256e+02,4.717128712871286780e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.150315031503150749e+02,4.717578757875787687e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.152115211521152105e+02,4.718028802880288026e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.153915391539153461e+02,4.718478847884788365e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.155715571557155954e+02,4.718928892889289273e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.157515751575157310e+02,4.719378937893789043e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.159315931593159803e+02,4.719828982898289951e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.161116111611161159e+02,4.720279027902790290e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.162916291629162515e+02,4.720729072907290629e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.164716471647165008e+02,4.721179117911791536e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.166516651665166364e+02,4.721629162916291307e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.168316831683167720e+02,4.722079207920792214e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.170117011701170213e+02,4.722529252925292553e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.171917191719171569e+02,4.722979297929792892e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.173717371737174062e+02,4.723429342934293800e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.175517551755175418e+02,4.723879387938793570e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.177317731773176774e+02,4.724329432943294478e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.179117911791179267e+02,4.724779477947794817e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.180918091809180623e+02,4.725229522952295156e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.182718271827183116e+02,4.725679567956796063e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.184518451845184472e+02,4.726129612961295834e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.186318631863185828e+02,4.726579657965796741e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.188118811881188321e+02,4.727029702970297080e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.189918991899189677e+02,4.727479747974797419e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.191719171917192170e+02,4.727929792979298327e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.193519351935193527e+02,4.728379837983798097e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.195319531953194883e+02,4.728829882988299005e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.197119711971197376e+02,4.729279927992799344e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.198919891989198732e+02,4.729729972997299683e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.200720072007200088e+02,4.730180018001800022e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.202520252025202581e+02,4.730630063006300361e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.204320432043203937e+02,4.731080108010801268e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.206120612061206430e+02,4.731530153015301607e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.207920792079207786e+02,4.731980198019801946e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.209720972097209142e+02,4.732430243024302285e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.211521152115211635e+02,4.732880288028802624e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.213321332133212991e+02,4.733330333033303532e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.215121512151215484e+02,4.733780378037803871e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.216921692169216840e+02,4.734230423042304210e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.218721872187218196e+02,4.734680468046804549e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.220522052205220689e+02,4.735130513051304888e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.222322232223222045e+02,4.735580558055805795e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.224122412241224538e+02,4.736030603060306134e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.225922592259225894e+02,4.736480648064806473e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.227722772277227250e+02,4.736930693069306813e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.229522952295229743e+02,4.737380738073807152e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.231323132313231099e+02,4.737830783078308059e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.233123312331233592e+02,4.738280828082808398e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.234923492349234948e+02,4.738730873087308737e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.236723672367236304e+02,4.739180918091809076e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.238523852385238797e+02,4.739630963096309415e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.240324032403240153e+02,4.740081008100810323e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.242124212421241509e+02,4.740531053105310093e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.243924392439244002e+02,4.740981098109811001e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.245724572457245358e+02,4.741431143114311340e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.247524752475247851e+02,4.741881188118811679e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.249324932493249207e+02,4.742331233123312586e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.251125112511250563e+02,4.742781278127812357e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.252925292529253056e+02,4.743231323132313264e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.254725472547254412e+02,4.743681368136813603e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.256525652565256905e+02,4.744131413141313942e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.258325832583258261e+02,4.744581458145814850e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.260126012601259617e+02,4.745031503150314620e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.261926192619262110e+02,4.745481548154815528e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.263726372637263466e+02,4.745931593159315867e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.265526552655265959e+02,4.746381638163816206e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.267326732673267315e+02,4.746831683168317113e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.269126912691268672e+02,4.747281728172816884e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.270927092709271164e+02,4.747731773177317791e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.272727272727272521e+02,4.748181818181818130e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.274527452745275014e+02,4.748631863186318469e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.276327632763276370e+02,4.749081908190819377e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.278127812781277726e+02,4.749531953195319147e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.279927992799280219e+02,4.749981998199820055e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.281728172817281575e+02,4.750432043204320394e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.283528352835282931e+02,4.750882088208820733e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.285328532853285424e+02,4.751332133213321640e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.287128712871286780e+02,4.751782178217821411e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.288928892889289273e+02,4.752232223222322318e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.290729072907290629e+02,4.752682268226822657e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.292529252925291985e+02,4.753132313231322996e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.294329432943294478e+02,4.753582358235823904e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.296129612961295834e+02,4.754032403240323674e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.297929792979298327e+02,4.754482448244824582e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.299729972997299683e+02,4.754932493249324921e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.301530153015301039e+02,4.755382538253825260e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.303330333033303532e+02,4.755832583258326167e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.305130513051304888e+02,4.756282628262825938e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.306930693069307381e+02,4.756732673267326845e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.308730873087308737e+02,4.757182718271827184e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.310531053105310093e+02,4.757632763276327523e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.312331233123312586e+02,4.758082808280828431e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.314131413141313942e+02,4.758532853285328201e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.315931593159316435e+02,4.758982898289829109e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.317731773177317791e+02,4.759432943294329448e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.319531953195319147e+02,4.759882988298829787e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.321332133213321640e+02,4.760333033303330694e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.323132313231322996e+02,4.760783078307830465e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.324932493249324352e+02,4.761233123312331372e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.326732673267326845e+02,4.761683168316831711e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.328532853285328201e+02,4.762133213321332050e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.330333033303330694e+02,4.762583258325832958e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.332133213321332050e+02,4.763033303330332728e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.333933393339333406e+02,4.763483348334833636e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.335733573357335899e+02,4.763933393339333975e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.337533753375337255e+02,4.764383438343834314e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.339333933393339748e+02,4.764833483348335221e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.341134113411341104e+02,4.765283528352834992e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.342934293429342461e+02,4.765733573357335899e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.344734473447344953e+02,4.766183618361836238e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.346534653465346310e+02,4.766633663366336577e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.348334833483348802e+02,4.767083708370837485e+02,0.000000000000000000e+00,1.000000000000000000e+00
7.350135013501350159e+02,4.767533753375337255e+02,0.000000000000000000e+00,1.000000000000000000e+00
