Time (s),Temperature (K),Rate (s-1),Extent
3.639963996399640109e+02,3.233330333033303532e+02,1.982463172296679619e-05,2.334659391737172861e-03
3.641764176417641465e+02,3.233480348034803455e+02,1.985197450079994732e-05,2.338228182326364864e-03
3.643564356435643390e+02,3.233630363036303379e+02,1.987935238275842403e-05,2.341801895107787062e-03
3.645364536453645314e+02,3.233780378037803871e+02,1.990676541034668151e-05,2.345380536400813298e-03
3.647164716471647239e+02,3.233930393039303794e+02,1.993421362511358654e-05,2.348964112532289303e-03
3.648964896489649163e+02,3.234080408040804286e+02,1.996169706865258360e-05,2.352552629836540503e-03
3.650765076507650519e+02,3.234230423042304210e+02,1.998921578260161007e-05,2.356146094655378956e-03
3.652565256525652444e+02,3.234380438043804133e+02,2.001676980864284221e-05,2.359744513338115929e-03
3.654365436543654369e+02,3.234530453045304625e+02,2.004435918850361664e-05,2.363347892241562335e-03
3.656165616561656293e+02,3.234680468046804549e+02,2.007198396395521410e-05,2.366956237730042170e-03
3.657965796579658218e+02,3.234830483048305041e+02,2.009964417681416041e-05,2.370569556175399027e-03
3.659765976597659574e+02,3.234980498049804964e+02,2.012733986894125749e-05,2.374187853957003026e-03
3.661566156615661498e+02,3.235130513051304888e+02,2.015507108224224070e-05,2.377811137461762966e-03
3.663366336633663423e+02,3.235280528052805380e+02,2.018283785866791430e-05,2.381439413084128921e-03
3.665166516651665347e+02,3.235430543054305303e+02,2.021064024021305372e-05,2.385072687226103515e-03
3.666966696669666703e+02,3.235580558055805795e+02,2.023847826891837749e-05,2.388710966297247999e-03
3.668766876687668628e+02,3.235730573057305719e+02,2.026635198686863626e-05,2.392354256714695256e-03
3.670567056705670552e+02,3.235880588058805643e+02,2.029426143619404265e-05,2.396002564903150674e-03
3.672367236723672477e+02,3.236030603060306134e+02,2.032220665906971899e-05,2.399655897294905148e-03
3.674167416741674401e+02,3.236180618061806058e+02,2.035018769771560238e-05,2.403314260329841596e-03
3.675967596759675757e+02,3.236330633063306550e+02,2.037820459439693607e-05,2.406977660455441887e-03
3.677767776777677682e+02,3.236480648064806473e+02,2.040625739142405931e-05,2.410646104126800728e-03
3.679567956795679606e+02,3.236630663066306397e+02,2.043434613115233285e-05,2.414319597806625223e-03
3.681368136813681531e+02,3.236780678067806889e+02,2.046247085598253197e-05,2.417998147965248756e-03
3.683168316831682887e+02,3.236930693069306813e+02,2.049063160836046360e-05,2.421681761080636194e-03
3.684968496849684811e+02,3.237080708070807304e+02,2.051882843077743051e-05,2.425370443638396895e-03
3.686768676867686736e+02,3.237230723072307228e+02,2.054706136576990604e-05,2.429064202131786445e-03
3.688568856885688660e+02,3.237380738073807152e+02,2.057533045591968996e-05,2.432763043061718367e-03
3.690369036903690585e+02,3.237530753075307643e+02,2.060363574385439973e-05,2.436466972936771492e-03
3.692169216921691941e+02,3.237680768076807567e+02,2.063197727224639312e-05,2.440175998273198203e-03
3.693969396939693866e+02,3.237830783078308059e+02,2.066035508381438090e-05,2.443890125594934837e-03
3.695769576957695790e+02,3.237980798079807983e+02,2.068876922132184125e-05,2.447609361433605597e-03
3.697569756975697715e+02,3.238130813081307906e+02,2.071721972757837837e-05,2.451333712328533383e-03
3.699369936993699071e+02,3.238280828082808398e+02,2.074570664543903467e-05,2.455063184826746306e-03
3.701170117011700995e+02,3.238430843084308322e+02,2.077423001780441281e-05,2.458797785482991129e-03
3.702970297029702920e+02,3.238580858085808813e+02,2.080278988762098734e-05,2.462537520859733702e-03
3.704770477047704844e+02,3.238730873087308737e+02,2.083138629788091839e-05,2.466282397527172401e-03
3.706570657065706769e+02,3.238880888088808661e+02,2.086001929162205841e-05,2.470032422063244641e-03
3.708370837083708125e+02,3.239030903090309153e+02,2.088868891192848757e-05,2.473787601053634676e-03
3.710171017101710049e+02,3.239180918091809076e+02,2.091739520192977504e-05,2.477547941091785746e-03
3.711971197119711974e+02,3.239330933093309568e+02,2.094613820480149748e-05,2.481313448778902243e-03
3.713771377137713898e+02,3.239480948094809492e+02,2.097491796376534060e-05,2.485084130723961421e-03
3.715571557155715254e+02,3.239630963096309415e+02,2.100373452208869265e-05,2.488859993543720336e-03
3.717371737173717179e+02,3.239780978097809907e+02,2.103258792308559981e-05,2.492641043862728421e-03
3.719171917191719103e+02,3.239930993099309831e+02,2.106147821011542795e-05,2.496427288313329221e-03
3.720972097209721028e+02,3.240081008100810323e+02,2.109040542658438043e-05,2.500218733535672540e-03
3.722772277227722952e+02,3.240231023102310246e+02,2.111936961594420729e-05,2.504015386177722239e-03
3.724572457245724308e+02,3.240381038103810170e+02,2.114837082169342158e-05,2.507817252895263183e-03
3.726372637263726233e+02,3.240531053105310662e+02,2.117740908737657764e-05,2.511624340351913814e-03
3.728172817281728157e+02,3.240681068106810585e+02,2.120648445658458964e-05,2.515436655219128754e-03
3.729972997299730082e+02,3.240831083108311077e+02,2.123559697295451131e-05,2.519254204176210078e-03
3.731773177317732006e+02,3.240981098109811001e+02,2.126474668017008487e-05,2.523076993910315560e-03
3.733573357335733363e+02,3.241131113111310924e+02,2.129393362196148684e-05,2.526905031116466038e-03
3.735373537353735287e+02,3.241281128112811416e+02,2.132315784210513161e-05,2.530738322497557563e-03
3.737173717371737212e+02,3.241431143114311340e+02,2.135241938442412540e-05,2.534576874764363566e-03
3.738973897389739136e+02,3.241581158115811832e+02,2.138171829278820530e-05,2.538420694635547432e-03
3.740774077407740492e+02,3.241731173117311755e+02,2.141105461111348512e-05,2.542269788837668576e-03
3.742574257425742417e+02,3.241881188118811679e+02,2.144042838336293995e-05,2.546124164105195882e-03
3.744374437443744341e+02,3.242031203120312171e+02,2.146983965354635191e-05,2.549983827180509009e-03
3.746174617461746266e+02,3.242181218121812094e+02,2.149928846571967319e-05,2.553848784813910963e-03
3.747974797479748190e+02,3.242331233123312586e+02,2.152877486398656088e-05,2.557719043763635909e-03
3.749774977497749546e+02,3.242481248124812510e+02,2.155829889249651348e-05,2.561594610795855671e-03
3.751575157515751471e+02,3.242631263126312433e+02,2.158786059544670391e-05,2.565475492684694044e-03
3.753375337533753395e+02,3.242781278127812925e+02,2.161746001708079025e-05,2.569361696212227666e-03
3.755175517551755320e+02,3.242931293129312849e+02,2.164709720168928506e-05,2.573253228168498156e-03
3.756975697569756676e+02,3.243081308130813341e+02,2.167677219361039561e-05,2.577150095351519489e-03
3.758775877587758600e+02,3.243231323132313264e+02,2.170648503722829599e-05,2.581052304567291004e-03
3.760576057605760525e+02,3.243381338133813188e+02,2.173623577697530562e-05,2.584959862629798710e-03
3.762376237623762449e+02,3.243531353135313680e+02,2.176602445733018842e-05,2.588872776361027857e-03
3.764176417641764374e+02,3.243681368136813603e+02,2.179585112281918623e-05,2.592791052590970747e-03
3.765976597659765730e+02,3.243831383138314095e+02,2.182571581801559863e-05,2.596714698157634102e-03
3.767776777677767654e+02,3.243981398139814019e+02,2.185561858754020987e-05,2.600643719907052079e-03
3.769576957695769579e+02,3.244131413141313942e+02,2.188555947606072306e-05,2.604578124693288001e-03
3.771377137713771504e+02,3.244281428142814434e+02,2.191553852829281046e-05,2.608517919378447805e-03
3.773177317731773428e+02,3.244431443144314358e+02,2.194555578899873118e-05,2.612463110832686109e-03
3.774977497749774784e+02,3.244581458145814850e+02,2.197561130298906581e-05,2.616413705934214889e-03
3.776777677767776709e+02,3.244731473147314773e+02,2.200570511512098859e-05,2.620369711569316487e-03
3.778577857785778633e+02,3.244881488148814697e+02,2.203583727030005961e-05,2.624331134632344915e-03
3.780378037803780558e+02,3.245031503150315189e+02,2.206600781347870365e-05,2.628297982025738430e-03
3.782178217821781914e+02,3.245181518151815112e+02,2.209621678965732817e-05,2.632270260660026905e-03
3.783978397839783838e+02,3.245331533153315604e+02,2.212646424388408622e-05,2.636247977453844843e-03
3.785778577857785763e+02,3.245481548154815528e+02,2.215675022125434445e-05,2.640231139333932241e-03
3.787578757875787687e+02,3.245631563156315451e+02,2.218707476691176393e-05,2.644219753235148469e-03
3.789378937893789612e+02,3.245781578157815943e+02,2.221743792604746669e-05,2.648213826100479212e-03
3.791179117911790968e+02,3.245931593159315867e+02,2.224783974390057105e-05,2.652213364881044703e-03
3.792979297929792892e+02,3.246081608160816359e+02,2.227828026575805605e-05,2.656218376536112740e-03
3.794779477947794817e+02,3.246231623162316282e+02,2.230875953695457854e-05,2.660228868033099117e-03
3.796579657965796741e+02,3.246381638163816206e+02,2.233927760287298476e-05,2.664244846347582803e-03
3.798379837983798097e+02,3.246531653165316698e+02,2.236983450894438152e-05,2.668266318463310711e-03
3.800180018001800022e+02,3.246681668166816621e+02,2.240043030064726539e-05,2.672293291372212012e-03
3.801980198019801946e+02,3.246831683168317113e+02,2.243106502350904405e-05,2.676325772074399003e-03
3.803780378037803871e+02,3.246981698169817037e+02,2.246173872310435911e-05,2.680363767578181414e-03
3.805580558055805795e+02,3.247131713171316960e+02,2.249245144505668191e-05,2.684407284900072483e-03
3.807380738073807152e+02,3.247281728172817452e+02,2.252320323503795107e-05,2.688456331064798064e-03
3.809180918091809076e+02,3.247431743174317376e+02,2.255399413876732893e-05,2.692510913105309201e-03
3.810981098109811001e+02,3.247581758175817868e+02,2.258482420201356997e-05,2.696571038062783431e-03
3.812781278127812925e+02,3.247731773177317791e+02,2.261569347059258804e-05,2.700636712986638661e-03
3.814581458145814281e+02,3.247881788178817715e+02,2.264660199036973661e-05,2.704707944934539240e-03
3.816381638163816206e+02,3.248031803180318207e+02,2.267754980725824687e-05,2.708784740972409837e-03
3.818181818181818130e+02,3.248181818181818130e+02,2.270853696721986464e-05,2.712867108174436739e-03
3.819981998199820055e+02,3.248331833183318622e+02,2.273956351626508758e-05,2.716955053623081300e-03
3.821782178217821979e+02,3.248481848184818546e+02,2.277062950045292123e-05,2.721048584409087746e-03
3.823582358235823335e+02,3.248631863186318469e+02,2.280173496589075026e-05,2.725147707631490543e-03
3.825382538253825260e+02,3.248781878187818961e+02,2.283287995873536509e-05,2.729252430397627847e-03
3.827182718271827184e+02,3.248931893189318885e+02,2.286406452519121021e-05,2.733362759823143237e-03
3.828982898289829109e+02,3.249081908190819377e+02,2.289528871151253562e-05,2.737478703031998722e-03
3.830783078307830465e+02,3.249231923192319300e+02,2.292655256400150633e-05,2.741600267156482553e-03
3.832583258325832389e+02,3.249381938193819224e+02,2.295785612900987262e-05,2.745727459337221361e-03
3.834383438343834314e+02,3.249531953195319716e+02,2.298919945293802480e-05,2.749860286723181894e-03
3.836183618361836238e+02,3.249681968196819639e+02,2.302058258223488478e-05,2.753998756471685763e-03
3.837983798379838163e+02,3.249831983198320131e+02,2.305200556339925794e-05,2.758142875748415945e-03
3.839783978397839519e+02,3.249981998199820055e+02,2.308346844297782396e-05,2.762292651727424591e-03
3.841584158415841443e+02,3.250132013201319978e+02,2.311497126756749157e-05,2.766448091591147337e-03
3.843384338433843368e+02,3.250282028202820470e+02,2.314651408381361640e-05,2.770609202530403738e-03
3.845184518451845292e+02,3.250432043204320394e+02,2.317809693841081073e-05,2.774775991744412012e-03
3.846984698469847217e+02,3.250582058205820886e+02,2.320971987810304855e-05,2.778948466440795979e-03
3.848784878487848573e+02,3.250732073207320809e+02,2.324138294968339108e-05,2.783126633835592868e-03
3.850585058505850498e+02,3.250882088208820733e+02,2.327308619999437985e-05,2.787310501153268064e-03
3.852385238523852422e+02,3.251032103210321225e+02,2.330482967592794515e-05,2.791500075626714671e-03
3.854185418541854347e+02,3.251182118211821148e+02,2.333661342442493853e-05,2.795695364497269124e-03
3.855985598559855703e+02,3.251332133213321640e+02,2.336843749247637621e-05,2.799896375014716398e-03
3.857785778577857627e+02,3.251482148214821564e+02,2.340030192712225324e-05,2.804103114437304749e-03
3.859585958595859552e+02,3.251632163216321487e+02,2.343220677545201447e-05,2.808315590031746582e-03
3.861386138613861476e+02,3.251782178217821979e+02,2.346415208460540493e-05,2.812533809073232329e-03
3.863186318631863401e+02,3.251932193219321903e+02,2.349613790177070805e-05,2.816757778845438692e-03
3.864986498649864757e+02,3.252082208220822395e+02,2.352816427418696484e-05,2.820987506640536008e-03
3.866786678667866681e+02,3.252232223222322318e+02,2.356023124914196476e-05,2.825222999759201704e-03
3.868586858685868606e+02,3.252382238223822242e+02,2.359233887397395335e-05,2.829464265510622887e-03
3.870387038703870530e+02,3.252532253225322734e+02,2.362448719607069365e-05,2.833711311212508497e-03
3.872187218721871886e+02,3.252682268226822657e+02,2.365667626286979154e-05,2.837964144191097975e-03
3.873987398739873811e+02,3.252832283228323149e+02,2.368890612185876348e-05,2.842222771781173843e-03
3.875787578757875735e+02,3.252982298229823073e+02,2.372117682057510422e-05,2.846487201326063001e-03
3.877587758775877660e+02,3.253132313231322996e+02,2.375348840660623605e-05,2.850757440177651911e-03
3.879387938793879584e+02,3.253282328232823488e+02,2.378584092758973239e-05,2.855033495696393097e-03
3.881188118811880940e+02,3.253432343234323412e+02,2.381823443121310093e-05,2.859315375251313823e-03
3.882988298829882865e+02,3.253582358235823335e+02,2.385066896521394628e-05,2.863603086220029535e-03
3.884788478847884790e+02,3.253732373237323827e+02,2.388314457738045449e-05,2.867896635988745162e-03
3.886588658865886714e+02,3.253882388238823751e+02,2.391566131555026474e-05,2.872196031952270294e-03
3.888388838883888639e+02,3.254032403240324243e+02,2.394821922761201441e-05,2.876501281514025690e-03
3.890189018901889995e+02,3.254182418241824166e+02,2.398081836150405493e-05,2.880812392086051950e-03
3.891989198919891919e+02,3.254332433243324090e+02,2.401345876521557662e-05,2.885129371089023391e-03
3.893789378937893844e+02,3.254482448244824582e+02,2.404614048678592095e-05,2.889452225952248918e-03
3.895589558955895768e+02,3.254632463246324505e+02,2.407886357430492950e-05,2.893780964113686766e-03
3.897389738973897124e+02,3.254782478247824997e+02,2.411162807591276438e-05,2.898115593019951006e-03
3.899189918991899049e+02,3.254932493249324921e+02,2.414443403980037577e-05,2.902456120126326294e-03
3.900990099009900973e+02,3.255082508250824844e+02,2.417728151420908523e-05,2.906802552896767863e-03
3.902790279027902898e+02,3.255232523252325336e+02,2.421017054743121249e-05,2.911154898803916709e-03
3.904590459045904822e+02,3.255382538253825260e+02,2.424310118780901831e-05,2.915513165329106961e-03
3.906390639063906178e+02,3.255532553255325752e+02,2.427607348373636472e-05,2.919877359962374987e-03
3.908190819081908103e+02,3.255682568256825675e+02,2.430908748365723777e-05,2.924247490202471975e-03
3.909990999099910027e+02,3.255832583258325599e+02,2.434214323606654034e-05,2.928623563556866094e-03
3.911791179117911952e+02,3.255982598259826091e+02,2.437524078951060379e-05,2.933005587541756814e-03
3.913591359135913308e+02,3.256132613261326014e+02,2.440838019258553788e-05,2.937393569682081838e-03
3.915391539153915232e+02,3.256282628262826506e+02,2.444156149393969738e-05,2.941787517511530552e-03
3.917191719171917157e+02,3.256432643264326430e+02,2.447478474227128325e-05,2.946187438572546186e-03
3.918991899189919081e+02,3.256582658265826353e+02,2.450804998633032133e-05,2.950593340416339701e-03
3.920792079207921006e+02,3.256732673267326845e+02,2.454135727491765941e-05,2.955005230602898020e-03
3.922592259225922362e+02,3.256882688268826769e+02,2.457470665688518072e-05,2.959423116700991840e-03
3.924392439243924287e+02,3.257032703270327261e+02,2.460809818113608854e-05,2.963847006288190377e-03
3.926192619261926211e+02,3.257182718271827184e+02,2.464153189662467237e-05,2.968276906950861362e-03
3.927992799279928136e+02,3.257332733273327108e+02,2.467500785235664340e-05,2.972712826284187523e-03
3.929792979297929492e+02,3.257482748274827600e+02,2.470852609738909724e-05,2.977154771892171359e-03
3.931593159315931416e+02,3.257632763276327523e+02,2.474208668083024284e-05,2.981602751387651181e-03
3.933393339333933341e+02,3.257782778277828015e+02,2.477568965183995817e-05,2.986056772392301547e-03
3.935193519351935265e+02,3.257932793279327939e+02,2.480933505962937684e-05,2.990516842536647575e-03
3.936993699369937190e+02,3.258082808280827862e+02,2.484302295346105076e-05,2.994982969460073616e-03
3.938793879387938546e+02,3.258232823282328354e+02,2.487675338264971924e-05,2.999455160810830627e-03
3.940594059405940470e+02,3.258382838283828278e+02,2.491052639656069623e-05,3.003933424246051347e-03
3.942394239423942395e+02,3.258532853285328770e+02,2.494434204461211664e-05,3.008417767431751169e-03
3.944194419441944319e+02,3.258682868286828693e+02,2.497820037627254775e-05,3.012908198042842881e-03
3.945994599459945675e+02,3.258832883288328617e+02,2.501210144106352009e-05,3.017404723763142740e-03
3.947794779477947600e+02,3.258982898289829109e+02,2.504604528855738956e-05,3.021907352285386518e-03
3.949594959495949524e+02,3.259132913291329032e+02,2.508003196837892986e-05,3.026416091311229933e-03
3.951395139513951449e+02,3.259282928292829524e+02,2.511406153020463789e-05,3.030930948551262532e-03
3.953195319531953373e+02,3.259432943294329448e+02,2.514813402376263554e-05,3.035451931725017226e-03
3.954995499549954729e+02,3.259582958295829371e+02,2.518224949883356411e-05,3.039979048560976799e-03
3.956795679567956654e+02,3.259732973297329863e+02,2.521640800524971697e-05,3.044512306796590823e-03
3.958595859585958578e+02,3.259882988298829787e+02,2.525060959289551052e-05,3.049051714178274350e-03
3.960396039603960503e+02,3.260033003300329710e+02,2.528485431170752484e-05,3.053597278461423967e-03
3.962196219621962427e+02,3.260183018301830202e+02,2.531914221167469000e-05,3.058149007410426463e-03
3.963996399639963784e+02,3.260333033303330126e+02,2.535347334283756787e-05,3.062706908798665771e-03
3.965796579657965708e+02,3.260483048304830618e+02,2.538784775528975468e-05,3.067270990408537713e-03
3.967596759675967633e+02,3.260633063306330541e+02,2.542226549917631244e-05,3.071841260031452601e-03
3.969396939693969557e+02,3.260783078307830465e+02,2.545672662469558828e-05,3.076417725467848249e-03
3.971197119711970913e+02,3.260933093309330957e+02,2.549123118209747975e-05,3.081000394527198209e-03
3.972997299729972838e+02,3.261083108310830880e+02,2.552577922168485785e-05,3.085589275028026088e-03
3.974797479747974762e+02,3.261233123312331372e+02,2.556037079381290634e-05,3.090184374797906846e-03
3.976597659765976687e+02,3.261383138313831296e+02,2.559500594888934873e-05,3.094785701673481108e-03
3.978397839783978611e+02,3.261533153315331219e+02,2.562968473737429245e-05,3.099393263500464270e-03
3.980198019801979967e+02,3.261683168316831711e+02,2.566440720978101824e-05,3.104007068133653874e-03
3.981998199819981892e+02,3.261833183318331635e+02,2.569917341667512302e-05,3.108627123436945219e-03
3.983798379837983816e+02,3.261983198319832127e+02,2.573398340867482476e-05,3.113253437283331794e-03
3.985598559855985741e+02,3.262133213321332050e+02,2.576883723645139281e-05,3.117886017554920893e-03
3.987398739873987097e+02,3.262283228322831974e+02,2.580373495072862949e-05,3.122524872142939684e-03
3.989198919891989021e+02,3.262433243324332466e+02,2.583867660228385268e-05,3.127170008947751691e-03
3.990999099909990946e+02,3.262583258325832389e+02,2.587366224194617801e-05,3.131821435878856356e-03
3.992799279927992870e+02,3.262733273327332881e+02,2.590869192059896847e-05,3.136479160854904660e-03
3.994599459945994795e+02,3.262883288328832805e+02,2.594376568917740856e-05,3.141143191803707786e-03
3.996399639963996151e+02,3.263033303330332728e+02,2.597888359867083188e-05,3.145813536662244499e-03
3.998199819981998075e+02,3.263183318331833220e+02,2.601404570012084074e-05,3.150490203376677192e-03
4.000000000000000000e+02,3.263333333333333144e+02,2.604925204462275290e-05,3.155173199902351882e-03
4.001800180018001925e+02,3.263483348334833636e+02,2.608450268332471048e-05,3.159862534203814258e-03
4.003600360036003849e+02,3.263633363336333559e+02,2.611979766742818140e-05,3.164558214254817922e-03
4.005400540054005205e+02,3.263783378337833483e+02,2.615513704818830837e-05,3.169260248038332194e-03
4.007200720072007130e+02,3.263933393339333975e+02,2.619052087691320076e-05,3.173968643546557292e-03
4.009000900090009054e+02,3.264083408340833898e+02,2.622594920496436151e-05,3.178683408780925632e-03
4.010801080108010979e+02,3.264233423342334390e+02,2.626142208375701240e-05,3.183404551752116573e-03
4.012601260126012335e+02,3.264383438343834314e+02,2.629693956475955870e-05,3.188132080480064658e-03
4.014401440144014259e+02,3.264533453345334237e+02,2.633250169949405336e-05,3.192866002993973058e-03
4.016201620162016184e+02,3.264683468346834729e+02,2.636810853953649856e-05,3.197606327332316173e-03
4.018001800180018108e+02,3.264833483348334653e+02,2.640376013651586653e-05,3.202353061542853943e-03
4.019801980198020033e+02,3.264983498349835145e+02,2.643945654211547175e-05,3.207106213682640958e-03
4.021602160216021389e+02,3.265133513351335068e+02,2.647519780807168683e-05,3.211865791818034263e-03
4.023402340234023313e+02,3.265283528352834992e+02,2.651098398617540621e-05,3.216631804024708101e-03
4.025202520252025238e+02,3.265433543354335484e+02,2.654681512827079931e-05,3.221404258387656084e-03
4.027002700270027162e+02,3.265583558355835407e+02,2.658269128625617112e-05,3.226183163001206371e-03
4.028802880288028518e+02,3.265733573357335899e+02,2.661861251208384700e-05,3.230968525969028175e-03
4.030603060306030443e+02,3.265883588358835823e+02,2.665457885775963736e-05,3.235760355404146936e-03
4.032403240324032367e+02,3.266033603360335746e+02,2.669059037534405061e-05,3.240558659428946497e-03
4.034203420342034292e+02,3.266183618361836238e+02,2.672664711695125640e-05,3.245363446175183412e-03
4.036003600360036216e+02,3.266333633363336162e+02,2.676274913474954977e-05,3.250174723783996050e-03
4.037803780378037573e+02,3.266483648364836654e+02,2.679889648096147315e-05,3.254992500405911975e-03
4.039603960396039497e+02,3.266633663366336577e+02,2.683508920786387733e-05,3.259816784200864851e-03
4.041404140414041422e+02,3.266783678367836501e+02,2.687132736778767412e-05,3.264647583338194450e-03
4.043204320432043346e+02,3.266933693369336993e+02,2.690761101311856145e-05,3.269484905996662260e-03
4.045004500450044702e+02,3.267083708370836916e+02,2.694394019629564772e-05,3.274328760364459290e-03
4.046804680468046627e+02,3.267233723372337408e+02,2.698031496981376259e-05,3.279179154639220387e-03
4.048604860486048551e+02,3.267383738373837332e+02,2.701673538622075994e-05,3.284036097028025965e-03
4.050405040504050476e+02,3.267533753375337255e+02,2.705320149812024877e-05,3.288899595747418053e-03
4.052205220522052400e+02,3.267683768376837747e+02,2.708971335816998043e-05,3.293769659023407671e-03
4.054005400540053756e+02,3.267833783378337671e+02,2.712627101908175373e-05,3.298646295091483931e-03
4.055805580558055681e+02,3.267983798379838163e+02,2.716287453362305483e-05,3.303529512196629655e-03
4.057605760576057605e+02,3.268133813381338086e+02,2.719952395461491254e-05,3.308419318593321806e-03
4.059405940594059530e+02,3.268283828382838010e+02,2.723621933493426659e-05,3.313315722545547969e-03
4.061206120612060886e+02,3.268433843384338502e+02,2.727296072751196192e-05,3.318218732326812855e-03
4.063006300630062810e+02,3.268583858385838425e+02,2.730974818533428347e-05,3.323128356220154782e-03
4.064806480648064735e+02,3.268733873387338917e+02,2.734658176144201425e-05,3.328044602518145240e-03
4.066606660666066659e+02,3.268883888388838841e+02,2.738346150893115368e-05,3.332967479522905806e-03
4.068406840684068584e+02,3.269033903390338764e+02,2.742038748095232802e-05,3.337896995546115950e-03
4.070207020702069940e+02,3.269183918391839256e+02,2.745735973071205077e-05,3.342833158909022575e-03
4.072007200720071864e+02,3.269333933393339180e+02,2.749437831147077786e-05,3.347775977942454330e-03
4.073807380738073789e+02,3.269483948394839672e+02,2.753144327654524550e-05,3.352725460986823777e-03
4.075607560756075713e+02,3.269633963396339595e+02,2.756855467930632546e-05,3.357681616392143003e-03
4.077407740774077638e+02,3.269783978397839519e+02,2.760571257318088177e-05,3.362644452518030996e-03
4.079207920792078994e+02,3.269933993399340011e+02,2.764291701165118458e-05,3.367613977733724048e-03
4.081008100810080919e+02,3.270084008400839934e+02,2.768016804825383951e-05,3.372590200418090073e-03
4.082808280828082843e+02,3.270234023402340426e+02,2.771746573658231182e-05,3.377573128959630334e-03
4.084608460846084768e+02,3.270384038403840350e+02,2.775481013028391773e-05,3.382562771756495064e-03
4.086408640864086124e+02,3.270534053405340273e+02,2.779220128306275853e-05,3.387559137216490830e-03
4.088208820882088048e+02,3.270684068406840765e+02,2.782963924867794185e-05,3.392562233757096587e-03
4.090009000900089973e+02,3.270834083408340689e+02,2.786712408094406277e-05,3.397572069805463672e-03
4.091809180918091897e+02,3.270984098409841181e+02,2.790465583373167471e-05,3.402588653798433154e-03
4.093609360936093822e+02,3.271134113411341104e+02,2.794223456096665592e-05,3.407611994182543642e-03
4.095409540954095178e+02,3.271284128412841028e+02,2.797986031663085660e-05,3.412642099414039520e-03
4.097209720972097102e+02,3.271434143414341520e+02,2.801753315476219035e-05,3.417678977958887865e-03
4.099009900990099027e+02,3.271584158415841443e+02,2.805525312945359064e-05,3.422722638292778879e-03
4.100810081008100951e+02,3.271734173417341935e+02,2.809302029485487428e-05,3.427773088901141501e-03
4.102610261026102307e+02,3.271884188418841859e+02,2.813083470517078311e-05,3.432830338279152082e-03
4.104410441044104232e+02,3.272034203420341782e+02,2.816869641466293212e-05,3.437894394931748261e-03
4.106210621062106156e+02,3.272184218421842274e+02,2.820660547764886761e-05,3.442965267373632003e-03
4.108010801080108081e+02,3.272334233423342198e+02,2.824456194850129802e-05,3.448042964129284776e-03
4.109810981098110005e+02,3.272484248424842690e+02,2.828256588165048601e-05,3.453127493732975790e-03
4.111611161116111361e+02,3.272634263426342613e+02,2.832061733158142610e-05,3.458218864728771109e-03
4.113411341134113286e+02,3.272784278427842537e+02,2.835871635283647731e-05,3.463317085670550126e-03
4.115211521152115210e+02,3.272934293429343029e+02,2.839686300001385196e-05,3.468422165122005997e-03
4.117011701170117135e+02,3.273084308430842952e+02,2.843505732776799522e-05,3.473534111656662125e-03
4.118811881188119060e+02,3.273234323432343444e+02,2.847329939081002216e-05,3.478652933857880828e-03
4.120612061206120416e+02,3.273384338433843368e+02,2.851158924390707737e-05,3.483778640318871585e-03
4.122412241224122340e+02,3.273534353435343291e+02,2.854992694188316846e-05,3.488911239642707510e-03
4.124212421242124265e+02,3.273684368436843783e+02,2.858831253961893566e-05,3.494050740442326657e-03
4.126012601260126189e+02,3.273834383438343707e+02,2.862674609205090307e-05,3.499197151340548064e-03
4.127812781278127545e+02,3.273984398439844199e+02,2.866522765417310828e-05,3.504350480970078695e-03
4.129612961296129470e+02,3.274134413441344122e+02,2.870375728103575737e-05,3.509510737973530348e-03
4.131413141314131394e+02,3.274284428442844046e+02,2.874233502774569920e-05,3.514677931003420096e-03
4.133213321332133319e+02,3.274434443444344538e+02,2.878096094946735035e-05,3.519852068722186759e-03
4.135013501350135243e+02,3.274584458445844461e+02,2.881963510142073685e-05,3.525033159802199150e-03
4.136813681368136599e+02,3.274734473447344953e+02,2.885835753888399115e-05,3.530221212925766048e-03
4.138613861386138524e+02,3.274884488448844877e+02,2.889712831719105164e-05,3.535416236785151375e-03
4.140414041404140448e+02,3.275034503450344801e+02,2.893594749173393607e-05,3.540618240082575932e-03
4.142214221422142373e+02,3.275184518451845292e+02,2.897481511796109490e-05,3.545827231530233013e-03
4.144014401440143729e+02,3.275334533453345216e+02,2.901373125137795002e-05,3.551043219850296643e-03
4.145814581458145653e+02,3.275484548454845708e+02,2.905269594754754869e-05,3.556266213774937623e-03
4.147614761476147578e+02,3.275634563456345631e+02,2.909170926208962159e-05,3.561496222046323535e-03
4.149414941494149502e+02,3.275784578457845555e+02,2.913077125068133842e-05,3.566733253416636950e-03
4.151215121512151427e+02,3.275934593459346047e+02,2.916988196905742305e-05,3.571977316648083239e-03
4.153015301530152783e+02,3.276084608460845971e+02,2.920904147300965552e-05,3.577228420512898813e-03
4.154815481548154708e+02,3.276234623462346462e+02,2.924824981838727855e-05,3.582486573793368899e-03
4.156615661566156632e+02,3.276384638463846386e+02,2.928750706109697050e-05,3.587751785281827980e-03
4.158415841584158557e+02,3.276534653465346310e+02,2.932681325710269287e-05,3.593024063780675837e-03
4.160216021602159913e+02,3.276684668466846801e+02,2.936616846242665250e-05,3.598303418102385357e-03
4.162016201620161837e+02,3.276834683468346725e+02,2.940557273314761097e-05,3.603589857069519446e-03
